1Jy 2227-399, radec J2000, 22:30:40.2792h, -39:42:52.056d, (800 31400 -0.1524 0.04691)
1Jy 2229+39 | *3C449.0, radec J2000, 22:31:20.532h, 39:21:30.384d, (178 31400 2.53 -0.63)
1Jy 2230+11, radec J2000, 22:32:36.408h, 11:43:50.916d, (318 31400 2.052 -0.403)
1Jy 2234+28, radec J2000, 22:36:22.4352h, 28:28:55.308d, (408 31400 0.04295 0.00674)
1Jy 2240-260, radec J2000, 22:43:26.4h, -25:44:29.58d, (408 31400 1.001 -0.3088)
1Jy 2243+39 | *3C452.0, radec J2000, 22:45:47.7576h, 39:41:19.428d, (26 31400 4.32 -1.02 0 0 -1.83 -1)
1Jy 2243-123, radec J2000, 22:46:18.1944h, -12:06:51.876d, (408 31400 -0.08739 0.1299)
1Jy 2245-328, radec J2000, 22:48:38.6184h, -32:35:50.136d, (800 31400 2.18 -0.37 0 0 -18.97 -1)
1Jy 2247+14, radec J2000, 22:50:24.96h, 14:19:51.42d, (318 31400 1.74 -0.46)
1Jy 2247+11, radec J2000, 22:49:54.816h, 11:36:39.06d, (13 31400 1.97 -0.53 0 0 2.5 -1)
1Jy 2250-41, radec J2000, 22:53:03.1536h, -40:57:46.188d, (80 5009 3.33 -0.87)
1Jy 2251+15 | *3C454.3, radec J2000, 22:53:57.7416h, 16:08:53.628d, (17 90000 1.256 -0.04585)
1Jy 2252-53, radec J2000, 22:55:50.136h, -52:45:38.916d, (800 5009 3.083 -0.83)
1Jy 2254+07, radec J2000, 22:57:17.2896h, 7:43:11.856d, (318 31400 -0.6921 0.1519)
1Jy 2255+41, radec J2000, 22:57:22.0296h, 41:54:17.136d, (408 87200 2.07 -0.56)
1Jy 2255-282, radec J2000, 22:58:05.8272h, -27:58:17.328d, (800 31400 -0.86 0.31)
1Jy 2311-452, radec J2000, 23:14:09.2808h, -44:55:48.72d, (800 5000 1.578 -0.3813)
1Jy 2314+03 | *3C459, radec J2000, 23:16:35.1432h, 4:05:18.456d, (14 31400 4.35 -1.13 0 0 -2.62 -1)
1Jy 2317-27, radec J2000, 23:19:54.948h, -27:28:00.876d, (80 5009 2.83 -0.74)
1Jy 2318+04, radec J2000, 23:20:44.8512h, 5:13:49.944d, (318 31400 -0.5413 0.1593)
1Jy 2319+27, radec J2000, 23:21:59.856h, 27:32:46.572d, (318 31400 0.68 -0.2)
1Jy 2323+43, radec J2000, 23:25:42.3096h, 43:46:58.944d, (408 31400 1.85 -0.5)
1Jy 2323-40, radec J2000, 23:26:34.116h, -40:27:17.82d, (80 5009 2.94 -0.78)
1Jy 2324+40 | *3C462.0, radec J2000, 23:26:55.9272h, 40:48:09.18d, (178 31400 2.57 -0.7)
1Jy 2324-02, radec J2000, 23:26:54.4872h, -2:02:16.548d, (14 10695 2.17 -0.58 0 0 1.64 -1)
1Jy 2326-477, radec J2000, 23:29:17.5944h, -47:30:19.296d, (800 5009 0.6023 -0.06424)
1Jy 2328+10, radec J2000, 23:30:40.98h, 11:00:18.216d, (318 31400 0.08 -0.02)
1Jy 2329-16, radec J2000, 23:31:38.7144h, -15:56:58.02d, (408 31400 1.42 -0.39)
1Jy 2331-41, radec J2000, 23:34:26.0784h, -41:25:26.904d, (80 8870 3.69 -0.94)
1Jy 2331-240, radec J2000, 23:33:55.272h, -23:43:41.736d, (408 31400 0.51 -0.15)
1Jy 2333-528, radec J2000, 23:36:12.4944h, -52:36:19.512d, (800 8870 0.593 -0.1394)
1Jy 2335+26 | *3C465, radec J2000, 23:38:26.1h, 27:01:14.16d, (26 5000 4.1 -0.99 0 0 -2.04 -1)
1Jy 2337-334, radec J2000, 23:39:55.26h, -33:10:19.92d, (800 5009 0.7824 -0.1891)
1Jy 2344+09, radec J2000, 23:46:36.84h, 9:30:45.684d, (15 31400 0.9174 -0.1969)
1Jy 2345-16, radec J2000, 23:48:02.6112h, -16:31:12.108d, (408 31400 -0.3658 0.2223)
1Jy 2351+45, radec J2000, 23:54:21.4608h, 45:53:03.984d, (408 31400 1.141 -0.2767)
1Jy 2352+49, radec J2000, 23:55:09.4584h, 49:50:08.484d, (408 31400 3.9 -0.88 0 0 -17 -1)
1Jy 2353-68, radec J2000, 23:56:02.2752h, -68:20:59.676d, (800 8870 -0.12 0.04)
1Jy 2354-11, radec J2000, 23:57:31.2384h, -11:25:40.08d, (800 2400 0.32 0.09 0 0 -0.01 1)
1Jy 2355-534, radec J2000, 23:57:53.4984h, -53:11:17.556d, (800 5009 -1.133 0.3546)
1Jy 2356-61, radec J2000, 23:58:59.2848h, -60:54:57.492d, (468 5009 5.19 -1.15 0 0 -3.74 -1)
